Parceiro,id_Imovel_imobiliaria,Data de Entrada,O proprietário aceitou publicar com o QuintoAndar,Tag Imobiliária,Nome do Proprietário,Telefone,E-mail pessoal do proprietário. Ex: fulanoassis@hotmail.com,Opt-in para receber mensagem no whastapp,Responsável pelo gerenciamento do cadastro,"Nome do responsável pelo gerenciamento do cadastro, caso seja um administrador/terceiro",Selecione o tipo de imóvel,"Nome do logradouro (rua, avenida, praça), junto com o número. Ex: Rua Girassol, 555 - Vila Madalena , São Paulo - SP.",Número,CEP,Andar (em caso de kitnet e apartamento). Ex: 11,"Número do apartamento (em caso de apartamento, casa condomínio ou kitnet). Ex: Apto 32 - Bloco C",Quantidade de quartos. Ex: 2,"Destes quartos, quantos são suites? Ex: 1",Quantidade de banheiros no total. Ex: 2,Metragem de área útil. Ex: 50m2,O que vai ficar no imóvel? (quando é mobiliado),Portaria (caSimo Simeja apartameNãoto ou caSima coNãodomíNãoio),Vagas de garagem. Ex: 2,"Descrição do imóvel. Ex: Bem iluminado e arejado, próximo ao shopping X e 15 minutos do metro X. ",Quem mora no imóvel?,Possui restrição para visitas em caso de inquilino ou proprietário morando?,"Se o imóvel estiver vago, qual o tipo de chave? ","Se sim, escreva abaixo as observações deixando claro o local das chaves. ",Onde estão as chaves?,Placa?,Observação Interna,Imóvel será anunciado pra venda?,Valor da venda. Ex: R$1.000.000.00,Valor do condomínio. se existir. Ex: R$500.00,Valor IPTU,Como é feito o pagamento?,Status Pré Contato,Qtd. De Ligações,Status Pós Contato,Justificativa,Status Final,Código do imóv0l QuintoAndar,Obs,Data Cadastro,Aprovado LQ,Imóvel já listado/publicado
Real Up,35817,30/03/3233,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Aperana,143,Rua Aperana,1,103,3,1,4,109,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2450000,2351.48,457.8,Mensalmente,,,,,,,,,,
Real Up,35808,30/03/3234,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,4254,Avenida Epitácio Pessoa,1,1° andar,4,2,7,240,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3800000,4100,1000,Mensalmente,,,,,,,,,,
Real Up,35805,30/03/3235,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Rainha Guilhermina,187,Rua Rainha Guilhermina,4,404,2,0,2,70,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1490000,1180,3186,Mensalmente,,,,,,,,,,
Real Up,35782,30/03/3236,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Pio Correia,80,Rua Pio Correia,8,806,3,0,2,90,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1350000,1470,2965,Mensalmente,,,,,,,,,,
Real Up,35759,30/03/3237,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,2530,Avenida Epitácio Pessoa,16,1601,4,1,3,153,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2970000,2000,8132,Mensalmente,,,,,,,,,,
Real Up,35734,30/03/3238,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Ataulfo de Paiva,50,Avenida Ataulfo de Paiva,13,1302,3,2,3,100,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1800000,1000,4551,Mensalmente,,,,,,,,,,
Real Up,35729,30/03/3239,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Rita Ludolf,78,Rua Rita Ludolf,5,C02,3,2,5,267,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,11700000,2500,19039,Mensalmente,,,,,,,,,,
Real Up,35710,30/03/3240,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua das Laranjeiras,144,Rua das Laranjeiras,2,202,4,1,5,207,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1680000,1750,4897,Mensalmente,,,,,,,,,,
Real Up,35706,30/03/3241,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,3540,Avenida Epitácio Pessoa,6,6° andar,4,1,5,200,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3100000,2385,1050,Mensalmente,,,,,,,,,,
Real Up,35705,30/03/3242,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Farme de Amoedo,150,Rua Farme de Amoedo,8,803,2,1,4,61,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1440000,1000,1903,Mensalmente,,,,,,,,,,
Real Up,35694,30/03/3243,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Rainha Elizabeth,499,Rua Rainha Elizabeth,6,6 andar,3,1,3,164,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2050000,1500,553,Mensalmente,,,,,,,,,,
Real Up,35691,30/03/3244,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Alberto de Campos,238,Rua Alberto de Campos,4,201,3,3,4,121,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3500000,2000,9884,Mensalmente,,,,,,,,,,
Real Up,35673,30/03/3245,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Teixeira de Melo,50,Rua Teixeira de Melo,5,503,1,1,3,62,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,890000,781.64,1437,Mensalmente,,,,,,,,,,
Real Up,35667,30/03/3246,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Humberto de Campos,1053,Rua Humberto de Campos,3,301,2,1,3,65,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1950000,1100,2962,Mensalmente,,,,,,,,,,
Real Up,35660,30/03/3247,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Henrique Dumont,65,Avenida Henrique Dumont,5,5° ANDAR,2,1,2,70,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1500000,1500,182,Mensalmente,,,,,,,,,,
Real Up,35634,30/03/3248,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Vieira Souto,280,Avenida Vieira Souto,5,501,4,4,11,710,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,48000000,17000,107700,Mensalmente,,,,,,,,,,
Real Up,35629,30/03/3249,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Barão da Torre,530,Rua Barão da Torre,4,401,3,1,2,140,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2800000,2211,7534,Mensalmente,,,,,,,,,,
Real Up,35625,30/03/3250,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Visconde de Pirajá,621,Rua Visconde de Pirajá,2,207,1,0,1,32,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,650000,770,156,Mensalmente,,,,,,,,,,
Real Up,35623,30/03/3251,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Barão da Torre,571,Rua Barão da Torre,3,301,3,0,2,144,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2500000,1900,7212,Mensalmente,,,,,,,,,,
Real Up,35622,30/03/3252,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Sambaíba,699,Rua Sambaíba,1,103,4,1,5,170,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3350000,3265,8002,Mensalmente,,,,,,,,,,
Real Up,35617,30/03/3253,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Estrada Bougainville,442,Estrada Bougainville,1,17,3,1,3,0,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,275000,1200,0,Mensalmente,,,,,,,,,,
Real Up,35607,30/03/3254,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Visconde de Pirajá,422,Rua Visconde de Pirajá,7,703,3,1,4,120,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2100000,1500,4900,Mensalmente,,,,,,,,,,
Real Up,35578,30/03/3255,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Timóteo da Costa,89,Rua Timóteo da Costa,6,602,3,2,6,186,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,4900000,1400,13717,Mensalmente,,,,,,,,,,
Real Up,35546,30/03/3256,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Timóteo da Costa,1001,Rua Timóteo da Costa,1,106,2,1,2,94,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1980000,1202,3748,Mensalmente,,,,,,,,,,
Real Up,35533,30/03/3257,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Pereira da Silva,93,Rua Pereira da Silva,13,1301,4,3,4,421,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3750000,2200,10116,Mensalmente,,,,,,,,,,
Real Up,35528,30/03/3258,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Alcides Lima,150,Rua Alcides Lima,4,401,3,0,1,59,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,243102,550,51,Mensalmente,,,,,,,,,,
Real Up,35523,30/03/3259,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Visconde de Pirajá,233,Rua Visconde de Pirajá,6,601,2,0,2,54,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,900000,1034,265,Mensalmente,,,,,,,,,,
Real Up,35519,30/03/3260,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Prudente de Morais,1440,Rua Prudente de Morais,4,403,3,1,4,109,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2600000,1450,5561,Mensalmente,,,,,,,,,,
Real Up,35482,30/03/3261,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Visconde de Pirajá,288,Rua Visconde de Pirajá,6,601,3,0,2,96,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1774500,1082,4677,Mensalmente,,,,,,,,,,
Real Up,35475,30/03/3262,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Prudente de Morais,237,Rua Prudente de Morais,6,603,4,1,5,141,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2900000,1725,7742,Mensalmente,,,,,,,,,,
Real Up,35463,30/03/3263,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Timóteo da Costa,625,Rua Timóteo da Costa,2,201,3,1,4,128,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1790000,1300,5910,Mensalmente,,,,,,,,,,
Real Up,35450,30/03/3264,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua das Laranjeiras,154,Rua das Laranjeiras,5,510,4,4,8,176,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2200000,1700,482,Mensalmente,,,,,,,,,,
Real Up,35394,30/03/3265,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Jaime Poggi,99,Avenida Jaime Poggi,11,1105,3,1,3,76,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,610000,800,1678,Mensalmente,,,,,,,,,,
